run_id,scenario_id,experiment,category,model,mission_text,is_nominal_gt,decision_correct,is_tp,is_tn,is_fp,is_fn,constraint_valid,tail_match,mission_success,allows_partial_credit,partial_credit_score,model_said_nominal,reason,attempts,needed_retry,latency_s,approx_prompt_tokens,approx_output_tokens,errors
10,E3-SO3,3,SO,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Critically low battery (14%) and high wind (10 m/s) make completing two orbits around object 2 unsafe, requiring immediate mission abort to ensure drone recovery.",1,False,79.917,737,36,[]
10,E3-SO3,3,SO,o4-mini,"Find objects and orbit each one twice, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,5.138,737,1,[]
10,E3-SO4,3,SO,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Battery is critically low, requiring an immediate return home to prevent loss of aircraft.",1,False,6.809,719,29,[]
10,E3-SO4,3,SO,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The battery is critically low, so mapping the object with a single orbit then returning home is appropriate given the high confidence detection.",2,True,2.887,719,33,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach""]"
10,E3-SO4,3,SO,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,False,,False,,3,True,158.754,719,0,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
10,E3-SO4,3,SO,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,1.027,719,1,[]
10,E3-SO4,3,SO,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,107.522,719,1,[]
10,E3-SO4,3,SO,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,The map step was missing the required repeat field to perform one orbit.,1,False,6.251,719,25,[]
10,E3-HS1,3,HS,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 is reported as unreachable due to an uncharted obstacle, making its approach and mapping impossible; thus, the mission should proceed directly to return_home.",1,False,5.811,772,37,[]
10,E3-HS1,3,HS,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 is unreachable, so the approach and map steps for it must be removed.",1,False,0.786,772,22,[]
10,E3-HS1,3,HS,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 is unreachable due to an uncharted obstacle blocking approach and mapping, so skip futile steps to safely terminate the mission.",1,False,50.271,772,39,[]
10,E3-HS1,3,HS,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 2 is unreachable due to an uncharted obstacle; further search is required to ensure all objects are found and mapped, but the current target is invalid and must be skipped.",1,False,5.493,772,44,[]
10,E3-HS1,3,HS,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 is unreachable due to an uncharted obstacle blocking approach, making mapping impossible while satisfying standoff constraints.",1,False,121.678,772,31,[]
10,E3-HS1,3,HS,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 is unreachable due to an obstacle so its approach and map steps must be removed.,1,False,4.871,772,25,[]
10,E3-HS2,3,HS,gemini-2.5-flash-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The second orbit for object 1 required a preceding approach step as per mission constraints, and no further search is needed with only one object discovered.",3,True,25.636,729,43,"[""attempt 1: map at 0 (object_id=1) requires a preceding approach"", ""attempt 2: map at 0 (object_id=1) requires a preceding approach""]"
10,E3-HS2,3,HS,gemini-2.5-flash-base,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The existing plan would not satisfy the mission requirement to orbit each object twice for all discovered objects, and more objects might exist.",1,False,0.959,729,51,[]
10,E3-HS2,3,HS,qwen-235b-thinking,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,The second orbit map step lacks a preceding approach step for structural compliance and requires increased standoff distance to ensure stability after motor fault.,1,False,46.377,729,63,[]
10,E3-HS2,3,HS,qwen-235b-instruct,"Find objects and orbit each one twice, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,2.025,729,1,[]
10,E3-HS2,3,HS,deepseek-r1,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The scheduled map step violated the approach-before-map constraint for object_id=1, and increased standoff distance compensates for degraded stability from motor fault.",1,False,61.411,729,31,[]
10,E3-HS2,3,HS,o4-mini,"Find objects and orbit each one twice, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"The scheduled map step is not immediately preceded by an approach as required, so an approach must be inserted before the second mapping.",1,False,9.128,729,33,[]
10,E3-HS3,3,HS,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 is reported as not found, therefore its pending approach and map steps must be removed as it cannot be mapped.",2,True,19.455,758,33,"[""attempt 1: Plan is empty""]"
10,E3-HS3,3,HS,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,False,,False,"Object 2 was not found in the initial search attempt, so an additional search is required to locate it before attempting to approach and map it.",1,False,1.32,758,87,[]
10,E3-HS3,3,HS,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Anomaly report confirms object 2 was not found during the initial search, making its approach and map steps invalid; mission completes after mapping only the verified object (ID 1).",1,False,84.669,758,48,[]
10,E3-HS3,3,HS,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,False,,True,,1,False,1.679,758,1,[]
10,E3-HS3,3,HS,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,"Object 2 was not detected during the lawnmower search, making its planned mapping steps invalid and unnecessary.",1,False,67.683,758,29,[]
10,E3-HS3,3,HS,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,False,,False,Object 2 was not detected so its approach and map steps are removed.,1,False,6.987,758,20,[]
10,E3-ET1,3,ET,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,True,0.0,True,,1,False,8.819,781,1,[]
10,E3-ET1,3,ET,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Battery low and Object 3 is too far to map safely with current battery, so object 3 mapping is removed and mission is terminated by returning home.",1,False,1.36,781,79,[]
10,E3-ET1,3,ET,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,True,0.0,True,,2,True,183.88,781,1,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
10,E3-ET1,3,ET,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,1.0,False,"Battery at 20% is low but not critical, and both objects 2 and 3 are within range; the original plan remains feasible and efficient without modification.",1,False,2.02,781,37,[]
10,E3-ET1,3,ET,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Low battery (20%) and excessive distance (52m) to object 3 make mapping it unsafe, so only object 2 is mapped before returning home.",1,False,145.226,781,33,[]
10,E3-ET1,3,ET,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,True,0.0,True,,1,False,3.824,781,1,[]
10,E3-ET2,3,ET,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Battery at 28% is too low to safely map object 3 at 55m and still return home, so distant targets are removed to prioritize closer objects and safe return.",1,False,9.208,788,114,[]
10,E3-ET2,3,ET,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,0.6,False,Battery is low (28%) and object 3 is too far away to map while ensuring a return home; adjusted standoff distance for object 2 to ensure safety.,1,False,1.343,788,85,[]
10,E3-ET2,3,ET,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,Low battery (28%) necessitates skipping distant object 3 to conserve energy for safe return home since traveling 55m would risk mission failure.,2,True,142.245,788,79,"[""attempt 1: 'NoneType' object has no attribute 'strip'""]"
10,E3-ET2,3,ET,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,False,False,False,False,True,False,False,False,True,0.0,True,,1,False,1.43,788,1,[]
10,E3-ET2,3,ET,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,Low battery and excessive distance to object3 risk safe return; skipping it to prioritize mission-critical objects and drone safety.,1,False,165.901,788,28,[]
10,E3-ET2,3,ET,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,Battery is too low to travel 55 m to object 3 and still return safely.,1,False,7.729,788,22,[]
10,E3-ET3,3,ET,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,1.0,False,"The remaining plan was reordered to map the closer object first due to low battery, optimizing travel distance before returning home.",1,False,10.158,777,101,[]
10,E3-ET3,3,ET,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Battery is low and object 2 is far away, so mapping object 2 is no longer feasible. Prioritized mapping object 3 which is closer.",1,False,1.086,777,59,[]
10,E3-ET3,3,ET,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,False,False,False,True,0.0,False,,3,True,130.19,777,0,"[""attempt 1: 'NoneType' object has no attribute 'strip'"", ""attempt 2: 'NoneType' object has no attribute 'strip'"", ""attempt 3: 'NoneType' object has no attribute 'strip'""]"
10,E3-ET3,3,ET,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,1.0,False,"Battery is low (22%) and object 3 is much closer (8 m) than object 2 (40 m), so reordering to map the closer object first conserves energy and reduces risk of mission failure.",1,False,1.629,777,97,[]
10,E3-ET3,3,ET,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,1.0,False,Prioritizing closer Object 3 first reduces flight distance to conserve battery while ensuring all objects are mapped.,1,False,10.711,777,33,[]
10,E3-ET3,3,ET,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Battery at 22% is insufficient to travel to and map object 2 then return home, so skip object 2.",1,False,12.361,777,28,[]
10,E3-ET4,3,ET,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Battery is critically low at 30%, making the long flight to object 3 and subsequent return home too risky, necessitating immediate return after mapping object 2.",1,False,8.899,788,78,[]
10,E3-ET4,3,ET,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,0.3333,False,"Battery at 30% means we cannot map object 2 or 3, so we must return home.",1,False,0.734,788,24,[]
10,E3-ET4,3,ET,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,0.3333,False,Previous approach failure at 5m standoff for object 2 and critically low battery prevent including object 3; revised to 6m standoff for object 2 to increase success chance and skipped object 3 to conserve battery for safe return after mapping.,1,False,116.989,788,101,[]
10,E3-ET4,3,ET,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,1.0,False,"Approach to object 2 previously failed, but no changes to plan are needed as it remains the closest and must be retried before proceeding to object 3 and returning home.",1,False,3.715,788,54,[]
10,E3-ET4,3,ET,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,True,True,True,1.0,False,"Battery is critically low (30%) and object 3 is too distant (60m), so we skip mapping it to ensure safe return while retrying object 2 (8m away) for mission-critical mapping.",1,False,94.278,788,85,[]
10,E3-ET4,3,ET,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",False,True,True,False,False,False,True,False,False,True,0.3333,False,Increased the standoff for object 2 to its current 8 m distance to ensure the approach succeeds.,1,False,9.941,788,25,[]
10,E3-NOM1,3,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,8.653,724,1,[]
10,E3-NOM1,3,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.498,724,1,[]
10,E3-NOM1,3,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"Battery at 55% is insufficient to safely complete object 2 mapping and return home, so skip remaining object operations to prevent mission abort without aircraft recovery.",1,False,89.597,724,47,[]
10,E3-NOM1,3,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.006,724,1,[]
10,E3-NOM1,3,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,False,False,False,True,False,,,False,False,,False,"Map step for object 2 requires explicit ""repeat"":1 to ensure one full orbit per mission requirements.",1,False,9.825,724,29,[]
10,E3-NOM1,3,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.856,724,1,[]
10,E3-NOM2,3,NOM,gemini-2.5-flash-thinking,"Find objects and orbit each one once at 5 meter standoff, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.814,730,1,[]
10,E3-NOM2,3,NOM,gemini-2.5-flash-base,"Find objects and orbit each one once at 5 meter standoff, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.555,730,1,[]
10,E3-NOM2,3,NOM,qwen-235b-thinking,"Find objects and orbit each one once at 5 meter standoff, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,8.13,730,1,[]
10,E3-NOM2,3,NOM,qwen-235b-instruct,"Find objects and orbit each one once at 5 meter standoff, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.466,730,1,[]
10,E3-NOM2,3,NOM,deepseek-r1,"Find objects and orbit each one once at 5 meter standoff, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,13.307,730,1,[]
10,E3-NOM2,3,NOM,o4-mini,"Find objects and orbit each one once at 5 meter standoff, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,5.289,730,1,[]
10,E3-NOM3,3,NOM,gemini-2.5-flash-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.583,746,1,[]
10,E3-NOM3,3,NOM,gemini-2.5-flash-base,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.194,746,1,[]
10,E3-NOM3,3,NOM,qwen-235b-thinking,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,6.14,746,1,[]
10,E3-NOM3,3,NOM,qwen-235b-instruct,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,1.093,746,1,[]
10,E3-NOM3,3,NOM,deepseek-r1,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,16.561,746,1,[]
10,E3-NOM3,3,NOM,o4-mini,"Search for objects and map every one you find with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.03,746,1,[]
10,E3-NOM4,3,NOM,gemini-2.5-flash-thinking,"Search for the first object you find and map it with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,4.046,726,1,[]
10,E3-NOM4,3,NOM,gemini-2.5-flash-base,"Search for the first object you find and map it with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.536,726,1,[]
10,E3-NOM4,3,NOM,qwen-235b-thinking,"Search for the first object you find and map it with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,17.592,726,1,[]
10,E3-NOM4,3,NOM,qwen-235b-instruct,"Search for the first object you find and map it with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,0.547,726,1,[]
10,E3-NOM4,3,NOM,deepseek-r1,"Search for the first object you find and map it with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,15.501,726,1,[]
10,E3-NOM4,3,NOM,o4-mini,"Search for the first object you find and map it with one orbit, then return home.",True,True,False,True,False,False,,,True,False,,True,,1,False,2.077,726,1,[]
